sample_id,recording_id,person_id,session_id,camera_angle,label,timestamp_ms,pose_confidence,quality_status,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,shoulder_slope,head_center_x,head_center_y,head_center_z,shoulder_midpoint_x,shoulder_midpoint_y,shoulder_midpoint_z,head_to_shoulder_x_offset,head_to_shoulder_y_offset,head_to_shoulder_z_offset,nose_to_shoulder_y_offset,nose_to_shoulder_z_offset,face_tilt_proxy,head_drop_proxy,side_lean_proxy,upper_body_confidence
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00001,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045,P001,S001,front,good_posture,1779165198446,0.9989525950871981,valid,0.024168259184905453,-0.9959739708188985,-2.5327974656610897,0.9995507597923279,0.08212656772463293,-1.1732474996453484,-2.3535401758307213,0.9994228482246399,0.12061346683243691,-1.1722072283488576,-2.3535142802163502,0.9994391202926636,0.15870408456880936,-1.1686346798531402,-2.353808810133335,0.9993623495101929,-0.03168178014443375,-1.162464461192613,-2.373169836239355,0.999437689781189,-0.07330884945952201,-1.1564077647203375,-2.3747154643738693,0.9994363784790039,-0.11473241586571671,-1.1497646241327157,-2.3746189443566688,0.9993805289268494,0.2094733520442302,-1.0659481059985274,-1.2252530865280769,0.9992951154708862,-0.17923054410744516,-1.0460173763763507,-1.3342932409187107,0.9994791150093079,0.09867255744824595,-0.8172680744743238,-2.0939571751549035,0.9995688796043396,-0.05624533980628701,-0.8155029875473139,-2.129288732887408,0.9995439052581787,0.49878857238156277,-0.034784480182439105,-0.6494618122401186,0.9971920847892761,-0.49878857238156277,0.034784480182439105,-0.7789194814887275,0.9952749609947205,0.06956896036487821,0,0,0,0,0,0,0.015121403968392524,-1.0559827411874392,-0.5655825168589708,-0.9959739708188985,-1.8186068187966666,0.01579946362852014,-0.9959739708188985,0.06956896036487821,0.9989525950871981
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00002,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045,P001,S001,front,good_posture,1779165198667,0.9986385015340952,valid,0.015927044460991982,-1.0260586390726787,-2.738809720632914,0.9994141459465027,0.08715047413191594,-1.1893630873347307,-2.564715824145527,0.9992814064025879,0.12629106566585688,-1.1816165725651382,-2.5651693535318874,0.9992798566818237,0.16492441342287104,-1.171290444033804,-2.5651127285093196,0.9992372393608093,-0.025328518126144485,-1.1934022507435922,-2.5602271003939436,0.9992327690124512,-0.06404204056464471,-1.190429966264605,-2.560480060775134,0.9991821050643921,-0.10209418803161206,-1.1855837639826987,-2.5606885678675795,0.999143660068512,0.21837446568316768,-1.0537818796777652,-1.4476815451348826,0.9991360902786255,-0.1590027326165418,-1.0777363810471874,-1.4681345562069275,0.9993046522140503,0.08937551999533659,-0.8284444545898586,-2.309571410542624,0.9994459748268127,-0.06504620860503968,-0.8384594100999797,-2.3136396802714967,0.9994143843650818,0.49982278988623563,0.013310849347053844,-0.9038012463053174,0.9961594343185425,-0.49982278988623563,-0.013310849347053844,-0.789340709011023,0.9940688014030457,-0.026621698694107687,0,0,0,0,0,0,0.02968586653331294,-1.0657591303624763,-0.6113370730127348,-1.0260586390726787,-1.8922387429747438,-0.008813393699466765,-1.0260586390726787,0.026621698694107687,0.9986385015340952
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00003,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045,P001,S001,front,good_posture,1779165198863,0.998595613699693,valid,0.0028131618521839022,-0.9578027730042357,-2.7701845563753915,0.9993892908096313,0.0824830754410178,-1.1285733967816565,-2.5951311728670516,0.9992664456367493,0.12328668522480203,-1.118550244685255,-2.595009925059434,0.9992650151252747,0.16234948492860066,-1.1058306583409336,-2.5957658625968403,0.9991999268531799,-0.03340908888499083,-1.1394599077187042,-2.612402869883338,0.9992300868034363,-0.07136191277102556,-1.1389544426259819,-2.6151604598236973,0.9991898536682129,-0.10775619712997374,-1.1352077258340043,-2.6154040190161925,0.9991390109062195,0.21877757644754844,-1.0109483992051107,-1.408315354708378,0.9991432428359985,-0.16084439015881927,-1.0518541124058363,-1.4936820539950417,0.9993081092834473,0.08025621055330133,-0.7644875020507309,-2.297639041104289,0.9994329810142517,-0.07500586141027456,-0.7757656753137019,-2.3285657406648954,0.9994071125984192,0.49999990097276087,0.0003146859217447683,-0.7931798252092234,0.9960434436798096,-0.49999990097276087,-0.0003146859217447683,-0.7804786520462123,0.9937284588813782,-0.0006293718434895366,0,0,0,0,0,0,0.02896659314436459,-1.0314012558054735,-0.664169465723992,-0.9578027730042357,-1.9833553177476737,-0.020404197940726787,-0.9578027730042357,0.0006293718434895366,0.998595613699693
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00004,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045,P001,S001,front,good_posture,1779165199066,0.9981202529026911,valid,-0.0296448911089279,-0.9505790781590545,-2.5149839135962293,0.9993553757667542,0.04808562720404444,-1.128970599189246,-2.344672353972746,0.999241292476654,0.0903547973652337,-1.1233886713767824,-2.343525208745557,0.9992377758026123,0.1290361327534353,-1.1152022138801052,-2.3429541465856967,0.9991735219955444,-0.07278307464943291,-1.127544661468465,-2.3493380983015273,0.9992181062698364,-0.1112234064791927,-1.1235829012182896,-2.3508988077490685,0.999179482460022,-0.147124480421817,-1.1169941493294409,-2.3509318400350394,0.9991121888160706,0.19445987834689613,-1.0192899325940263,-1.2536144949417365,0.9990904927253723,-0.1890065121914303,-1.0365597402160553,-1.2846250728818347,0.9992444515228271,0.05739280409913356,-0.7643190023523676,-2.0936642410144133,0.9993091821670532,-0.10268799591352173,-0.7661407989882206,-2.10740117958731,0.9992495179176331,0.499409450037005,-0.02429405716911495,-0.7151415259678494,0.9942664504051208,-0.499409450037005,0.02429405716911495,-0.6874835268600559,0.9898854494094849,0.0485881143382299,0,0,0,0,0,0,0.002726683077732911,-1.0279248364050408,-0.567807257497833,-0.9505790781590545,-1.8136713871822767,-0.00019422984150718747,-0.9505790781590545,0.0485881143382299,0.9981202529026911
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00005,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045,P001,S001,front,good_posture,1779165199260,0.998632761148306,valid,-0.027647224206195087,-0.9349514114305485,-2.7374377002289867,0.9995018243789673,0.05073080654127571,-1.108535095359354,-2.561786348540851,0.999393880367279,0.09222546677698258,-1.1015951561017163,-2.5623271877176608,0.9993930459022522,0.13182994258961725,-1.091922183194907,-2.5608745508399573,0.9993283152580261,-0.0651768228182188,-1.1116317470105785,-2.5768068917474976,0.9993995428085327,-0.10266578639756896,-1.1090025293158503,-2.577606222164411,0.9993870854377747,-0.13741739066297898,-1.1036911373031675,-2.5766590326608663,0.9993312358856201,0.19323839045036784,-1.0013925736282918,-1.4556235526051282,0.9992831349372864,-0.1810752765251741,-1.0238354332546362,-1.5320895084441832,0.9994441270828247,0.053872287809191705,-0.7484764600071896,-2.308059631558287,0.9995025396347046,-0.09775799201585976,-0.7534305258938464,-2.3399439754859523,0.9994755983352661,0.4990880570855278,-0.030184619835156277,-0.9005446806198613,0.9958218336105347,-0.4990880570855278,0.030184619835156277,-0.8542219886391609,0.9929637312889099,0.060369239670312554,0,0,0,0,0,0,0.006081556962596865,-1.0126140034414641,-0.6164731958951448,-0.9349514114305485,-1.8600543655994757,-0.007407373214133983,-0.9349514114305485,0.060369239670312554,0.998632761148306
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00006,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045,P001,S001,front,good_posture,1779165199468,0.9990983788783734,valid,-0.033690678309660334,-0.9269258849154977,-2.862156349392541,0.9996639490127563,0.04225065179375282,-1.1029789665495124,-2.6985557907671467,0.9995568990707397,0.08402999088657045,-1.0971811711369615,-2.698050720131709,0.9995625615119934,0.12323359957686673,-1.0892072873311118,-2.697129128519798,0.999496579170227,-0.07606052157984801,-1.104420949705597,-2.705576662114356,0.9995889663696289,-0.1137058120782368,-1.1018301580707592,-2.705869577115268,0.9995995163917542,-0.14812033840655106,-1.0969373349792875,-2.705371777419569,0.999556303024292,0.18788783444124446,-0.9973223444387074,-1.5826087136785965,0.9994716048240662,-0.18831746907689034,-1.0165495655490902,-1.6406445756455992,0.9996311664581299,0.05199007557406992,-0.7431492475437882,-2.429848085334076,0.9996860027313232,-0.10204205619308207,-0.7472988767233719,-2.451572095215529,0.9996753931045532,0.4985846975138851,-0.03759387456737767,-0.9794661499028493,0.9971892237663269,-0.4985846975138851,0.03759387456737767,-1.0089334509298595,0.9956007599830627,0.07518774913475534,0,0,0,0,0,0,-0.00021481731782294067,-1.0069359549938988,-0.6174268442457433,-0.9269258849154977,-1.8679565489761865,-0.004648986933797783,-0.9269258849154977,0.07518774913475534,0.9990983788783734
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00007,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045,P001,S001,front,good_posture,1779165199672,0.9991418214944693,valid,-0.030865101850869197,-0.9176793362881216,-2.9078840556956105,0.9996522665023804,0.04047631077727452,-1.0998482018424913,-2.728152261258453,0.9995347261428833,0.08200049223807312,-1.0963815756123458,-2.7288152460822452,0.999539852142334,0.1208942212214983,-1.0905904899004235,-2.727892348426322,0.9994687438011169,-0.07898832514817267,-1.096571850444633,-2.7504302081527396,0.9995768666267395,-0.11623973639550328,-1.0931805575154339,-2.750072698569898,0.9995917677879333,-0.1504257812630899,-1.0869620653435033,-2.750258313610374,0.9995530247688293,0.1844001939192551,-1.0021398750058088,-1.5850000963606408,0.9994096159934998,-0.1887877762254025,-1.0108609342576302,-1.6735615107494306,0.9996238946914673,0.054357312827935184,-0.7391360476401209,-2.4604953728920456,0.9996777176856995,-0.09984865982258961,-0.7367489398462166,-2.4872487909435836,0.9996710419654846,0.4981608035874942,-0.04284639738720199,-0.9369128211464836,0.997385561466217,-0.4981608035874942,0.04284639738720199,-1.0185747665656133,0.9961585998535156,0.08569279477440397,0,0,0,0,0,0,-0.002193791153073693,-1.0065004046317196,-0.6515370096989872,-0.9176793362881216,-1.930140261839562,0.0032010180969119784,-0.9176793362881216,0.08569279477440397,0.9991418214944693
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00008,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045,P001,S001,front,good_posture,1779165199866,0.9993059497613174,valid,-0.03220965661957326,-0.8967571928568285,-2.9104739279584293,0.9997120499610901,0.039378892616425305,-1.0793078520821326,-2.744988571156341,0.9996123909950256,0.08105299170703142,-1.0768408054411842,-2.7448418485616135,0.9996188282966614,0.12002338652141034,-1.0722975441497973,-2.7433468712303943,0.9995548725128174,-0.08141799949303986,-1.0760460366399707,-2.7606054055121656,0.9996557235717773,-0.11921165854112124,-1.0728474326834532,-2.7604496894133828,0.9996722340583801,-0.15375429435190682,-1.067350603004965,-2.7600632256962716,0.9996399283409119,0.1810759172782087,-0.9914140799942049,-1.6559703042672684,0.9994917511940002,-0.19267252684276603,-0.9975211831621476,-1.7308734736620954,0.9996896982192993,0.052982209892938184,-0.718999557378385,-2.487383266232196,0.9997291564941406,-0.10251534674142392,-0.7165605190786369,-2.513687723849864,0.9997263550758362,0.49817556414228836,-0.042674433698793965,-0.9880327151874245,0.9979017972946167,-0.49817556414228836,0.042674433698793965,-1.1097300497707512,0.9969725608825684,0.08534886739758793,0,0,0,0,0,0,-0.005798304782278663,-0.9944676315781762,-0.644540506485594,-0.8967571928568285,-1.8615925454793414,0.00399337275773104,-0.8967571928568285,0.08534886739758793,0.9993059497613174
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00009,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045,P001,S001,front,good_posture,1779165200065,0.9991478644884549,valid,-0.03044307228047589,-0.8945907261725015,-3.039717480875415,0.9996384382247925,0.04173930809760391,-1.0771862445647988,-2.852334262323578,0.9995314478874207,0.08302708389650762,-1.0747276889219752,-2.852289249757975,0.9995381832122803,0.12189006347678968,-1.0700389652561182,-2.852020708883642,0.9994608163833618,-0.07886278219524118,-1.0746936737445596,-2.8708259869301593,0.9995776414871216,-0.11738420335869282,-1.0720330730629521,-2.8708860889353676,0.9995930194854736,-0.15270883722811834,-1.0670305402039457,-2.870911920009946,0.9995558261871338,0.18259590202211776,-0.9887851462664572,-1.6683370358822238,0.9993854761123657,-0.1947342052951905,-0.9960380516523755,-1.7579610181716359,0.9996227025985718,0.05311802432613426,-0.7151176987656648,-2.5762875426761935,0.9996664524078369,-0.10382851577556827,-0.7151455758659526,-2.604892772363376,0.9996669888496399,0.49840841009397086,-0.03986297464565604,-0.9768009982429123,0.9974653720855713,-0.49840841009397086,0.03986297464565604,-1.038655680223959,0.9962198734283447,0.07972594929131208,0,0,0,0,0,0,-0.006069151636536374,-0.9924115989594163,-0.7054206877934941,-0.8945907261725015,-2.0319891416419793,0.002694615859023086,-0.8945907261725015,0.07972594929131208,0.9991478644884549
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00010,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045,P001,S001,front,good_posture,1779165200265,0.9989290558374845,valid,-0.031905461557493256,-0.8837253466006275,-2.6426202286059044,0.9995593428611755,0.040606514439916724,-1.0654939083170707,-2.479663411103178,0.9994494915008545,0.08201883846561055,-1.0637504957633717,-2.4796260120093137,0.9994544982910156,0.12105632003092466,-1.0601230398167167,-2.4783408664345403,0.999386727809906,-0.08126342800118819,-1.0636290767874013,-2.4779973583189787,0.9994803071022034,-0.11998237687321331,-1.0617650137322634,-2.4788470349925933,0.9994882941246033,-0.15588320155929652,-1.0580632719142344,-2.478664650370461,0.9994444847106934,0.18096685066150045,-0.9858645773674818,-1.3878046785608757,0.999288022518158,-0.19717128886907145,-0.9927216756116739,-1.3917209528522698,0.999500572681427,0.051920508808383045,-0.7032063244723338,-2.218843411284802,0.999578595161438,-0.10634682094521497,-0.7022726279166133,-2.2247888425765083,0.9995533227920532,0.4986583204967166,-0.03660436311963223,-0.9074151109818568,0.9971458911895752,-0.4986583204967166,0.03660436311963223,-0.7050181952988768,0.9947481751441956,0.07320872623926446,0,0,0,0,0,0,-0.008102219103785502,-0.9892931264895779,-0.583546162566206,-0.8837253466006275,-1.8364035754655377,0.0019854820311082655,-0.8837253466006275,0.07320872623926446,0.9989290558374845
