sample_id,recording_id,person_id,session_id,camera_angle,label,timestamp_ms,pose_confidence,quality_status,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,shoulder_slope,head_center_x,head_center_y,head_center_z,shoulder_midpoint_x,shoulder_midpoint_y,shoulder_midpoint_z,head_to_shoulder_x_offset,head_to_shoulder_y_offset,head_to_shoulder_z_offset,nose_to_shoulder_y_offset,nose_to_shoulder_z_offset,face_tilt_proxy,head_drop_proxy,side_lean_proxy,upper_body_confidence
rec_1779903728677_c1252a27-71a1-4a51-ac8d-b56f2baf1887_sample_00076_aug01,rec_1779903728677_c1252a27-71a1-4a51-ac8d-b56f2baf1887_aug01,P001,S001,front,good_posture,1779903743686,0.999590685734382,valid,-0.02793505170517952,-1.105232618541701,-2.8667204585016437,0.9998795390129089,0.05813361637981507,-1.2969239728237318,-2.6839563736120593,0.9997968077659607,0.06828199592828844,-1.293858905205905,-2.694368705839874,0.9998069405555725,0.11743880707498787,-1.2746291028059444,-2.6726219847812698,0.9997426867485046,-0.08624791450991384,-1.2819551638116506,-2.69174727520392,0.9998347163200378,-0.14255210765924528,-1.2796740626280603,-2.6676002741613214,0.999859631061554,-0.16556366394710467,-1.2767643518297602,-2.688053832592246,0.9998297691345215,0.18710312567566229,-1.1915250622305145,-1.57407208938324,0.999696671962738,-0.21511731246153062,-1.147730782730375,-1.6203096719014711,0.9998561143875122,0.060808844345640975,-0.9008584706672104,-2.4472140462349845,0.9999010562896729,-0.09323324995749617,-0.9006076636632482,-2.460178538257146,0.9999013543128967,0.5008395196898406,-0.013573673190079304,-0.9892024007515208,0.9984443187713623,-0.4994278105479552,0.01037088085272185,-1.104246651873738,0.9981293082237244,0.023944554042801155,-0.01400709339293417,-1.1696279224804447,-1.5971908806423556,0.0007058545709427155,-0.001601396168678727,-1.0467245263126292,-0.014712947963876885,-1.168026526311766,-0.5504663543297263,-1.1036312223730222,-1.8199959321890145,0.014184842577844803,-1.1036312223730222,0.023944554042801155,0.999590685734382
rec_1779902170351_c19aa811-f149-48cc-bba3-61376460587d_sample_00026_aug01,rec_1779902170351_c19aa811-f149-48cc-bba3-61376460587d_aug01,P001,S001,front,forward_lean,1779902175358,0.9974129245831416,valid,-0.010582199907616729,-1.0654048241570486,-3.000037899715955,0.9993369579315186,0.06660869342947853,-1.2530929970252562,-2.8495776627910545,0.9992889761924744,0.09377494771302669,-1.2569759511914644,-2.8441747784799265,0.9993601441383362,0.14629009707944865,-1.2317038253347936,-2.861688637072593,0.9992937445640564,-0.08414574861263682,-1.2547005789646057,-2.8376078118521426,0.9992256760597229,-0.15944043376882705,-1.2494397971446578,-2.852302482539992,0.9992167949676514,-0.20020625550059082,-1.2306311932173915,-2.8415554396798424,0.9990658164024353,0.22716818787584803,-1.09878598801295,-1.8046286283851487,0.9991996884346008,-0.27365826864482184,-1.1059944464418996,-1.8106329628735893,0.9991350173950195,0.08346766477506165,-0.824457709185304,-2.595768595398551,0.999292254447937,-0.08852323194325942,-0.8318811328094484,-2.5843047587165104,0.999110221862793,0.5127557225744025,-0.021393720649312678,-1.1864303823272444,0.9928767681121826,-0.5095848006978857,0.03855181478821102,-1.1981144076354584,0.981965959072113,0.0599455354375237,-0.02324504038448691,-1.1023902172274247,-1.8076307956293691,0.0015854609382583984,0.008579047069449171,-1.1922723949813514,-0.024830501322745308,-1.1109692642968738,-0.6153584006480177,-1.0739838712264977,-1.8077655047346035,0.007536154046806631,-1.0739838712264977,0.0599455354375237,0.9974129245831416
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00012_aug01,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_aug01,P001,S001,front,good_posture,1779165200650,0.9989607150738056,valid,-0.0397944461935229,-0.8720430248775587,-2.801740757774521,0.9995602369308472,0.0385285545156356,-1.067411848569113,-2.6152738528862667,0.9994257688522339,0.08968023173549927,-1.0678659213276527,-2.6324578574372675,0.9994257092475891,0.14015975717199652,-1.0636933751229856,-2.6046313699066888,0.9993406534194946,-0.07557746054801324,-1.0581305200242968,-2.630332573473379,0.9994827508926392,-0.12675833381062457,-1.0635610269658602,-2.638081663465332,0.9995015263557434,-0.1375651251976938,-1.0776059319354938,-2.640689862084189,0.9994623064994812,0.1755953269694133,-0.9849838141285718,-1.5139537782043846,0.9992724657058716,-0.1915362592785023,-0.9901453795357013,-1.61287201979905,0.9995396137237549,0.05145476993776846,-0.6976531523813823,-2.384335449547344,0.9995639324188232,-0.10593155020016504,-0.7033642775827238,-2.3945517035341406,0.9995815753936768,0.5076304737932992,-0.04269909756606019,-0.8886270999207501,0.9968819618225098,-0.4960094827973569,0.028932060175907295,-0.988253516008012,0.9954507946968079,0.07163115774196749,-0.007970466154544498,-0.9875645968321365,-1.5634128990017173,0.005810495497971135,-0.006883518695076448,-0.938440307964381,-0.013780961652515633,-0.9806810781370601,-0.6249725910373363,-0.8651595061824823,-1.86330044981014,0.004304894361792488,-0.8651595061824823,0.07163115774196749,0.9989607150738056
rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_sample_00031_aug01,rec_1779165198446_b8577307-c65a-40d5-8e27-a62700544045_aug01,P001,S001,front,good_posture,1779165204472,0.9987543821334839,valid,-0.03380667335117046,-0.8755489561676832,-2.7070924066210202,0.9995211958885193,0.03822728466983854,-1.058769982676074,-2.5545728468903657,0.9993719458580017,0.07305343993390262,-1.072200332498406,-2.5539211987154435,0.9993683695793152,0.12572658588263588,-1.064527857727007,-2.5623722455983327,0.9992852807044983,-0.08295282351722363,-1.0653069460620495,-2.565837082048189,0.9994312524795532,-0.12284994758815734,-1.0675395120882079,-2.5553201323168593,0.9994484186172485,-0.15552166619364186,-1.0798502940811883,-2.5566861040872206,0.9994057416915894,0.1986537385564386,-0.9824173356953932,-1.4625776692874748,0.9991855621337891,-0.1904152756931015,-0.9964236557029066,-1.4953059445515053,0.9994766712188721,0.0403688367972521,-0.7140390136851297,-2.262859813231979,0.9994884729385376,-0.10375779259277769,-0.7191960430494038,-2.297960275876854,0.9994952082633972,0.5023903800130345,-0.03935363208971869,-0.8970165168214405,0.9960060119628906,-0.49790868056470583,0.03195786349295628,-0.8536102855961527,0.9943228363990784,0.07131149558267497,0.004119231431668563,-0.9894204956991499,-1.4789418069194902,0.002240849724164329,-0.0036978842983812037,-0.8753134012087966,0.0018783817075042342,-0.9857226114007687,-0.6036284057106935,-0.871851071869302,-1.8317790054122236,0.004660820410198108,-0.871851071869302,0.07131149558267497,0.9987543821334839
rec_1779902809013_c23d7841-14ac-4798-bd05-9430418086bd_sample_00038_aug01,rec_1779902809013_c23d7841-14ac-4798-bd05-9430418086bd_aug01,P001,S001,front,shrimp_slouch,1779902816422,0.999619341813601,valid,-0.030257860837331747,-1.0944777389385225,-3.032656664261398,0.9998684525489807,0.030873545157255176,-1.2970078177651017,-2.860072422624951,0.9997926950454712,0.08229219955097491,-1.2918584750074928,-2.838376558810023,0.9997981190681458,0.11180797397292702,-1.2797126434073662,-2.8716310624993944,0.9997586607933044,-0.11097512957618669,-1.293310086763168,-2.8992401466595,0.9998197555541992,-0.136662784577751,-1.2865756755697892,-2.8976702752602193,0.9998282194137573,-0.18616306599092589,-1.2785089665358125,-2.882283488730889,0.9998025298118591,0.17416464060645906,-1.1731676678633507,-1.7883668432521747,0.9997034072875977,-0.22365456081275556,-1.178075591357718,-1.9489331751702919,0.9998155832290649,0.05810140620720579,-0.8962946066844157,-2.639144373215156,0.9998838901519775,-0.10835781614476661,-0.9123378813881537,-2.653758559175413,0.9998859763145447,0.49822445937685683,0.0026394858760258946,-1.0039853710819897,0.9985333681106567,-0.5131496816424735,0.011003742279760326,-1.5631005096790471,0.9985607862472534,0.008364256403734432,-0.02474496010314825,-1.1756216296105344,-1.8686500092112333,-0.0074626111328083555,0.0068216140778931105,-1.2835429403805185,-0.017282348970339895,-1.1824432436884276,-0.5851070688307147,-1.1012993530164157,-1.7491137238808796,0.0052827994377036,-1.1012993530164157,0.008364256403734432,0.999619341813601
rec_1779882141896_e1b6fb1c-4add-4e79-a150-d3b4cc570274_sample_00070_aug01,rec_1779882141896_e1b6fb1c-4add-4e79-a150-d3b4cc570274_aug01,P002,S001,front,shrimp_slouch,1779882155739,0.9979227552047143,valid,-0.052199029794886706,-0.38899168009321045,-5.409831018675425,0.9982265830039978,0.014212240716008925,-0.6497729548412319,-5.343207301842263,0.9983246326446533,0.06397015790834283,-0.6760460711750398,-5.359131953147977,0.9983279705047607,0.14107168615049392,-0.675707435660912,-5.36438510212046,0.9981772303581238,-0.14714105177378775,-0.6441024533485423,-5.345706697522222,0.9984710216522217,-0.16704354359596876,-0.6487065892218083,-5.3620150619638425,0.9983305335044861,-0.1949447076309116,-0.6608436026048521,-5.350486414352133,0.9982343912124634,0.1917269662716959,-0.7245473672518924,-4.294552183482844,0.998597264289856,-0.2558947334298373,-0.6503225703742916,-4.290851634818455,0.9989854693412781,0.04971613556145563,-0.2524934535401385,-4.9159400705053855,0.9983417391777039,-0.11672805446116395,-0.2257551266316138,-4.916302697183126,0.9983620047569275,0.5034987021858934,-0.018265813494841056,-3.0443307954459033,0.9950299263000488,-0.487620156185934,0.024595406394371824,-3.1024136987656576,0.9955870509147644,0.042861219889212876,-0.032083883579070716,-0.6874349688130921,-4.292701909150649,0.007939272999979707,0.003164796449765384,-3.0733722471057803,-0.04002315657905042,-0.6905997652628575,-1.2193296620448688,-0.3921564765429758,-2.336458771569645,0.027339481953231437,-0.3921564765429758,0.042861219889212876,0.9979227552047143
rec_1779752671839_2a7dc9bb-a8a1-465d-8c9e-0ef84312485e_sample_00058_aug01,rec_1779752671839_2a7dc9bb-a8a1-465d-8c9e-0ef84312485e_aug01,P001,S001,front,shrimp_slouch,1779752683240,0.9967910234744732,valid,-0.04819475442701086,-0.9882707218580576,-2.8490846287615192,0.9987683892250061,0.0055026742231179225,-1.179287975549016,-2.6980709310797106,0.9983254075050354,0.06448852760516872,-1.175721083834577,-2.6822640419108987,0.9984118938446045,0.11153540118774231,-1.1569239111044811,-2.6748632844445392,0.9979829788208008,-0.11683323398884746,-1.15652132647501,-2.7016784361147472,0.9985432028770447,-0.14319490963848744,-1.1522890165023727,-2.695357399678667,0.9986538887023926,-0.1779819694505186,-1.1542577931258613,-2.6825104956448897,0.9984819889068604,0.16092346681252018,-1.0724684839245033,-1.7045585128172913,0.9972668886184692,-0.1985277380817366,-1.0585033866156497,-1.7136646042025967,0.9987785220146179,0.039030758833730354,-0.8050070216229881,-2.4704597633255725,0.9984227418899536,-0.11743876385516255,-0.7989464099542662,-2.4619513906792982,0.9986274242401123,0.48624898277456385,-0.0008280225279047385,-1.1303892501044663,0.985460638999939,-0.49191625232828395,0.00642732990556134,-1.1974924704397385,0.9905593395233154,0.007255352433466079,-0.01880213563460821,-1.0654859352700765,-1.7091115585099441,-0.00283363477686005,0.002799653688828301,-1.1639408602721024,-0.01596850085774816,-1.068285588958905,-0.5451706982378417,-0.9910703755468859,-1.6851437684894168,0.023432067332204376,-0.9910703755468859,0.007255352433466079,0.9967910234744732
rec_1779752442571_fb87050c-9a01-4458-a161-5175c0bf8152_sample_00061_aug01,rec_1779752442571_fb87050c-9a01-4458-a161-5175c0bf8152_aug01,P001,S001,front,good_posture,1779752454578,0.9990967878928552,valid,-0.05318068045503758,-1.1022686873788003,-2.8243222446361407,0.9996321201324463,0.0080125638003977,-1.276572531560105,-2.653664980980293,0.9994147419929504,0.060671957364822275,-1.2575238321895128,-2.62762521257505,0.9994587302207947,0.09247334066626248,-1.2481757955027712,-2.644167375324868,0.9992948174476624,-0.09889241269653842,-1.2552127495753649,-2.648324540835593,0.9993922710418701,-0.131471830603251,-1.2434688302876549,-2.6620354754802635,0.9994242191314697,-0.1722862546263348,-1.2136923809307774,-2.634725936943619,0.9993048906326294,0.15367582879670297,-1.156498992990505,-1.620228076466803,0.9992629885673523,-0.19624618274416336,-1.137669015704317,-1.663423387202259,0.9995039701461792,0.021873724573200935,-0.9223651537721675,-2.4361791622898528,0.9996834397315979,-0.10963098755862073,-0.9126218564425433,-2.4217464086315523,0.999646782875061,0.49925462233972284,-0.0002711330787520958,-1.04386876348965,0.9969664812088013,-0.48681322890435064,-0.0032024125619693096,-1.1481541449712365,0.997272789478302,-0.002931279483217214,-0.021285176973730197,-1.1470840043474109,-1.641825731834531,0.006220696717686103,-0.0017367728203607027,-1.0960114542304433,-0.0275058736914163,-1.14534723152705,-0.5458142776040877,-1.1005319145584396,-1.7283107904056974,0.014055001901857933,-1.1005319145584396,0.002931279483217214,0.9990967878928552
rec_1779752933188_082bc38c-8dd8-4fdc-a2ec-a807b9b97c55_sample_00058_aug01,rec_1779752933188_082bc38c-8dd8-4fdc-a2ec-a807b9b97c55_aug01,P001,S001,front,forward_lean,1779752944593,0.9946381954046396,valid,0.026914104420382032,-0.872950402528799,-3.0075408133360337,0.9977241158485413,0.08958847238940688,-1.087086500618573,-2.845477736314439,0.9971473813056946,0.13578960203562568,-1.0867739369925842,-2.8301317745510093,0.997229278087616,0.15580698783455849,-1.0857072244774986,-2.8386984701565945,0.9965663552284241,-0.02905821706627312,-1.0951219866187718,-2.8626519669032517,0.9973863959312439,-0.09616418337023519,-1.090168082061025,-2.8695805689136824,0.9975022673606873,-0.13802083915369812,-1.0813628787626326,-2.8643113275097996,0.99721759557724,0.20847099285874077,-0.9988445162941894,-1.8156742501129508,0.9959364533424377,-0.19658048300985118,-1.0056368110439475,-1.952075991555949,0.9979588985443115,0.10114323380349878,-0.7115769133853381,-2.5748439576167512,0.9974452257156372,-0.050372959517163564,-0.6907549834151973,-2.6267000806397856,0.997693657875061,0.4892238895775669,0.0018208796384030796,-1.2004266240834256,0.9782782196998596,-0.49658055042266863,-0.0031298555999063234,-1.341048133733553,0.9822106957435608,-0.004950735238309403,0.0059452549244447955,-1.0022406636690684,-1.8838751208344497,-0.003678330422550863,-0.0006544879807516219,-1.2707373789084893,0.009623585346995658,-1.0015861756883169,-0.6131377419259605,-0.8722959145480473,-1.7368034344275445,-0.0033941450684407126,-0.8722959145480473,0.004950735238309403,0.9946381954046396
rec_1779903728677_c1252a27-71a1-4a51-ac8d-b56f2baf1887_sample_00042_aug01,rec_1779903728677_c1252a27-71a1-4a51-ac8d-b56f2baf1887_aug01,P001,S001,front,good_posture,1779903736891,0.9995877513518701,valid,-0.016130533911934246,-1.1091918823719464,-2.9372121003814886,0.9998769760131836,0.04248407736591326,-1.3050876399656541,-2.74409126161932,0.9997929334640503,0.08047699750410532,-1.294276151950162,-2.7644086191372916,0.9998047351837158,0.12949135892628413,-1.2845902198467571,-2.779084852455829,0.9997413158416748,-0.09586745562400778,-1.3071231986148275,-2.7675063418905013,0.9998304843902588,-0.11213958780115112,-1.3037518170242166,-2.7634689592801007,0.9998558759689331,-0.15936678915149538,-1.2812144679062514,-2.7718217071549787,0.9998249411582947,0.1933487853533972,-1.1958562866216247,-1.617798337441179,0.999705970287323,-0.2140464550838568,-1.1639977423264862,-1.6734225826867672,0.9998534917831421,0.07480768670762043,-0.8986427288882359,-2.5443632267501832,0.999901533126831,-0.104997270520259,-0.8913423213308542,-2.549900698785006,0.999901533126831,0.4986330451985166,-0.008324830643556677,-0.988088005847563,0.9984538555145264,-0.5202327522716479,0.01527402535940521,-1.1154634260925003,0.9980971217155457,0.02359885600296189,-0.010348834865229806,-1.1799270144740555,-1.6456104600639732,-0.010799853536565651,0.003474597357924267,-1.0517757159700316,0.0004510186713358455,-1.1834016118319797,-0.5938347440939415,-1.1126664797298706,-1.885436384411457,-0.009475665074054618,-1.1126664797298706,0.02359885600296189,0.9995877513518701
